DateTime,Interbeat Interval (MS)
2024-12-03 17:36:25.292000+00:00,820
2024-12-03 17:36:26.113000+00:00,800
2024-12-03 17:36:26.894000+00:00,800
2024-12-03 17:36:27.714000+00:00,796
2024-12-03 17:36:28.496000+00:00,796
2024-12-03 17:36:29.316000+00:00,792
2024-12-03 17:36:30.058000+00:00,777
2024-12-03 17:36:30.839000+00:00,757
2024-12-03 17:36:31.581000+00:00,750
2024-12-03 17:36:32.324000+00:00,734
2024-12-03 17:36:33.027000+00:00,726
2024-12-03 17:36:33.769000+00:00,722
2024-12-03 17:36:34.511000+00:00,730
2024-12-03 17:36:35.253000+00:00,750
2024-12-03 17:36:36.035000+00:00,792
2024-12-03 17:36:36.855000+00:00,808
2024-12-03 17:36:37.675000+00:00,816
2024-12-03 17:36:38.496000+00:00,824
2024-12-03 17:36:39.316000+00:00,835
2024-12-03 17:36:40.175000+00:00,835
2024-12-03 17:36:40.996000+00:00,835
2024-12-03 17:36:41.816000+00:00,820
2024-12-03 17:36:42.636000+00:00,812
2024-12-03 17:36:43.456000+00:00,808
2024-12-03 17:36:44.238000+00:00,800
2024-12-03 17:36:45.019000+00:00,777
2024-12-03 17:36:45.761000+00:00,750
2024-12-03 17:36:46.503000+00:00,746
2024-12-03 17:36:47.246000+00:00,738
2024-12-03 17:36:47.988000+00:00,746
2024-12-03 17:36:48.769000+00:00,753
2024-12-03 17:36:49.511000+00:00,761
2024-12-03 17:36:50.292000+00:00,777
2024-12-03 17:36:51.074000+00:00,777
2024-12-03 17:36:51.855000+00:00,773
2024-12-03 17:36:52.597000+00:00,757
2024-12-03 17:36:53.339000+00:00,746
2024-12-03 17:36:54.081000+00:00,742
2024-12-03 17:36:54.824000+00:00,742
2024-12-03 17:36:55.566000+00:00,734
2024-12-03 17:36:56.308000+00:00,761
2024-12-03 17:36:57.089000+00:00,769
2024-12-03 17:36:57.871000+00:00,769
2024-12-03 17:36:58.652000+00:00,777
2024-12-03 17:36:59.433000+00:00,773
2024-12-03 17:37:00.175000+00:00,750
2024-12-03 17:37:00.917000+00:00,738
2024-12-03 17:37:01.621000+00:00,734
2024-12-03 17:37:02.363000+00:00,738
2024-12-03 17:37:03.105000+00:00,734
2024-12-03 17:37:03.847000+00:00,742
2024-12-03 17:37:04.589000+00:00,746
2024-12-03 17:37:05.371000+00:00,753
2024-12-03 17:37:06.113000+00:00,753
2024-12-03 17:37:06.855000+00:00,753
2024-12-03 17:37:07.597000+00:00,746
